,Make,Model,Variant,Ex-Showroom_Price,Displacement,Cylinders,Valves_Per_Cylinder,Fuel_Tank_Capacity,Fuel_Type,Height,Mileage,Length,Width,Body_Type,Doors,Kerb_Weight,Gears,Power,Speedometer,Seating_Capacity,Seats_Material,Type,Wheelbase,Wheels_Size,Audiosystem,Basic_Warranty,Bluetooth,CD_/_MP3_/_DVD_Player,Voice_Recognition,Walk_Away_Auto_Car_Lock,ABS_(Anti-lock_Braking_System),Airbags,Parking_Assistance,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001
170,Ford,Freestyle,1.2L Ti-Vct Ambiente,591400.0,1194.0,3.0,4.0,42.0,Petrol,1570.0,744.9869706840391,3954.0,1737.0,Hatchback,5.0,1026.0,5,96,Analog,5.0,Fabric,Manual,2490.0,185/60R15,,2,,,,,,"Driver frontal airbag, Front passenger frontal airbag",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,124.0,60.0,24.0,21.0
171,Ford,Freestyle,1.2L Ti-Vct Titanium,721400.0,1194.0,3.0,4.0,42.0,Petrol,1570.0,744.9869706840391,3954.0,1737.0,Hatchback,5.0,1038.0,5,96,Analog,5.0,Fabric,Manual,2490.0,185/60R15,CD Player with USB & Aux-in,2,Yes,,,,Yes,"Front passenger frontal airbag, Driver frontal airbag",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,343.0,419.0,625.0,441.0,0.0,0.0
172,Ford,Freestyle,1.2L Ti-Vct Titanium Plus,756400.0,1194.0,3.0,4.0,42.0,Petrol,1570.0,744.9869706840391,3954.0,1737.0,Hatchback,5.0,1044.0,5,96,Analog,5.0,Fabric,Manual,2490.0,185/60R15,CD Player with USB & Aux-in,2,Yes,Yes,,,Yes,"Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Drive side airbag, Curtain airbags",1,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,5.0,171.0,264.0,249.0,139.0,122.0,254.0,84.0,1.0,0.0
173,Ford,Freestyle,1.2L Ti-Vct Trend Plus,681400.0,1194.0,3.0,4.0,42.0,Petrol,1570.0,744.9869706840391,3954.0,1737.0,Crossover,5.0,1032.0,5,96,Analog,5.0,Fabric,Manual,2490.0,185/60R15,CD Player with USB & Aux-in,2,Yes,Yes,,,Yes,"Driver frontal airbag, Front passenger frontal airbag",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,71.0,94.0
174,Ford,Freestyle,1.5L Tdci Trend Plus,745900.0,1498.0,3.0,4.0,42.0,Diesel,1570.0,744.9869706840391,3954.0,1737.0,Crossover,5.0,1068.0,5,100,Analog,5.0,Fabric,Manual,2490.0,175/65R14,CD Player with USB & Aux-in,2,Yes,Yes,,,Yes,"Driver frontal airbag, Front passenger frontal airbag",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,112.0
175,Volkswagen,Ameo,Trendline 1.5L Tdi,711500.0,1498.0,4.171232876712328,4.0,45.0,Diesel,1483.0,1159.5,3995.0,1682.0,Sedan,4.0,1044.0,,110,Analog,5.0,Fabric,Manual,2470.0,R15,Not on offer,,,,,,Yes,"Driver frontal airbag, Front passenger frontal airbag",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,184.0,286.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0
176,Volkswagen,Ameo,Comfortline 1.5L Tdi,810500.0,1498.0,4.171232876712328,4.0,45.0,Diesel,1483.0,1159.5,3995.0,1682.0,Sedan,4.0,1044.0,,110,Digital,5.0,Fabric,Manual,2470.0,R15,CD Player with USB & Aux-in,,Yes,Yes,,,Yes,"Driver frontal airbag, Front passenger frontal airbag",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,128.0,1048.0,2305.0,1788.0,1051.0,1059.0,175.0,216.0,228.0,142.0
177,Volkswagen,Ameo,Highline Plus 1.5L Tdi Dsg,999900.0,1498.0,4.171232876712328,3.9691444600280503,45.0,Diesel,1483.0,1163.0,3995.0,1682.0,Sedan,4.0,1184.0,7,110,Digital,5.0,Fabric,Automatic,2470.0,R16,CD Player with USB & Aux-in,,Yes,Yes,,,Yes,"Driver frontal airbag, Front passenger frontal airbag",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,19.0,641.0,923.0,1326.0,927.0,639.0,369.0,357.0,203.0,128.0
178,Volkswagen,Ameo,Highline Plus 1.5L Tdi,925500.0,1498.0,4.171232876712328,4.0,45.0,Diesel,1483.0,1159.5,3995.0,1682.0,Sedan,4.0,1044.0,,110,Digital,5.0,Fabric,Manual,2470.0,R16,CD Player with USB & Aux-in,,Yes,Yes,,,Yes,"Driver frontal airbag, Front passenger frontal airbag",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,71.0,85.0,100.0,105.0
179,Volkswagen,Ameo,Trendline 1.0L,594000.0,999.0,3.0,4.0,45.0,Petrol,1483.0,744.9869706840391,3995.0,1682.0,Sedan,4.0,1027.0,5,76,Analog,5.0,Fabric,Manual,2470.0,175/70 R14,Not on offer,,,,,,Yes,"Front passenger frontal airbag, Driver frontal airbag",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,353.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0
180,Volkswagen,Ameo,Comfortline 1.0L,665000.0,999.0,3.0,4.0,45.0,Petrol,1483.0,744.9869706840391,3995.0,1682.0,Sedan,4.0,1039.0,5,76,Analog,5.0,Fabric,Manual,2470.0,185/60 R15,USB & Aux-in,,Yes,,,,Yes,"Front passenger frontal airbag, Driver frontal airbag",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294.0,791.0,1015.0,748.0,0.0,0.0,0.0,0.0,0.0
181,Volkswagen,Ameo,Highline Plus 1.0L,799900.0,999.0,3.0,4.0,45.0,Petrol,1483.0,744.9869706840391,3995.0,1682.0,Sedan,4.0,1050.0,5,76,Analog,5.0,Fabric,Manual,2470.0,195 / 55 R16,USB & Aux-in,,Yes,,,,Yes,"Driver frontal airbag, Front passenger frontal airbag",1,1.0,4.0,4.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,584.0,613.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,Volkswagen,Ameo,Gt Line Tdi Dsg,999900.0,1498.0,4.171232876712328,3.9691444600280503,45.0,Diesel,1483.0,1163.0,3995.0,1682.0,Sedan,4.0,1184.0,7,110,Digital,5.0,Fabric,Automatic,2470.0,R16,CD Player with USB & Aux-in,,Yes,Yes,,,Yes,"Driver frontal airbag, Front passenger frontal airbag",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,640.0,885.0,285.0,0.0,0.0,0.0,0.0,0.0,0.0
183,Ford,Aspire,1.2 Ti-Vct Ambiente,598500.0,1194.0,4.0,4.0,42.0,Petrol,1525.0,744.9869706840391,3995.0,1704.0,Sedan,4.0,10161043.0,5,96,Analog,5.0,Fabric,Manual,2490.0,175/65R14,Not on offer,2,,,,,Yes,"Driver frontal airbag, Front passenger frontal airbag",0,1738.0,2168.0,3173.0,6911.0,11872.0,6776.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,Ford,Aspire,1.2 Ti-Vct Trend Plus,697400.0,1194.0,4.0,3.9691444600280503,42.0,Petrol,1525.0,744.9869706840391,3995.0,1704.0,Sedan,4.0,10161043.0,5,96,Analog,5.0,Fabric,Manual,2490.0,175/65R14,CD Player with USB & Aux-in,,Yes,Yes,,,Yes,"Driver frontal airbag, Front passenger frontal airbag",1,0.0,2.0,386.0,990.0,2355.0,835.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,Ford,Aspire,1.2 Ti-Vct Trend,663400.0,1194.0,4.0,4.0,42.0,Petrol,1525.0,744.9869706840391,3995.0,1704.0,Sedan,4.0,10161043.0,5,96,Analog,5.0,Fabric,Manual,2490.0,175/65R14,CD Player with USB & Aux-in,2,Yes,,,,Yes,"Driver frontal airbag, Front passenger frontal airbag",1,0.0,5.0,122.0,272.0,574.0,416.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,Ford,Aspire,1.5 Tdci Ambiente,699400.0,1498.0,4.0,4.0,40.0,Diesel,1525.0,744.9869706840391,3995.0,1704.0,Sedan,4.0,10531080.0,5,100,Analog,5.0,Fabric,Manual,2490.0,175/65R14,Not on offer,2,,,,,Yes,"Driver frontal airbag, Front passenger frontal airbag",0,581.0,1457.0,913.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,Ford,Aspire,1.5 Tdci Trend,737400.0,1498.0,4.0,4.0,40.0,Diesel,1525.0,744.9869706840391,3995.0,1704.0,Sedan,4.0,10531080.0,5,100,Analog,5.0,Fabric,Manual,2490.0,175/65R14,CD Player with USB & Aux-in,2,Yes,,,,Yes,"Driver frontal airbag, Front passenger frontal airbag",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,72.0,103.0,105.0,85.0
188,Ford,Aspire,1.5 Tdci Trend Plus,777400.0,1498.0,4.0,4.0,40.0,Diesel,1525.0,744.9869706840391,3995.0,1705.0,Sedan,4.0,10531080.0,5,100,Analog,5.0,Fabric,Manual,2490.0,175/65R14,CD Player with USB & Aux-in,2,Yes,,,,Yes,"Driver frontal airbag, Front passenger frontal airbag",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,21.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,Ford,Aspire,1.5 Tdci Titanium,817400.0,1498.0,4.0,4.0,40.0,Diesel,1525.0,744.9869706840391,3995.0,1704.0,Sedan,4.0,10531080.0,5,100,Analog,5.0,Fabric,Manual,2490.0,195/55R15,CD Player with USB & Aux-in,2,Yes,,,,Yes,"Driver frontal airbag, Front passenger frontal airbag",1,0.0,0.0,1.0,1.0,5.0,180.0,216.0,290.0,224.0,115.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,Ford,Aspire,1.5 Tdci Titanium Plus,862400.0,1498.0,4.0,4.0,40.0,Diesel,1525.0,744.9869706840391,3995.0,1704.0,Sedan,4.0,10531080.0,5,100,Analog,5.0,Leather,Manual,2490.0,195/55R15,CD Player with USB & Aux-in,2,Yes,Yes,,,Yes,"Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Drive side airbag, Curtain airbags",0,261.0,274.0,387.0,356.0,236.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,Ford,Aspire,1.2 Ti-Vct Titanium Plus,782400.0,1194.0,4.0,4.0,42.0,Petrol,1525.0,744.9869706840391,3995.0,1704.0,Sedan,4.0,218329.6451048951,5,96,Analog,5.0,Leather,Manual,2490.0,195/55R15,CD Player with USB & Aux-in,2,Yes,Yes,,,Yes,"Driver frontal airbag, Drive side airbag, Front passenger frontal airbag, Curtain airbags, Front passenger side airbag",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,40.0,20.0,0.0
192,Ford,Aspire,1.2 Ti-Vct Titanium,737400.0,1194.0,4.0,4.0,42.0,Petrol,1525.0,744.9869706840391,3995.0,1704.0,Sedan,4.0,10161043.0,5,96,Analog,5.0,Fabric,Manual,2490.0,195/55R15,CD Player with USB & Aux-in,2,Yes,,,,Yes,"Driver frontal airbag, Front passenger frontal airbag",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,29.0,30.0,29.0,68.0,57.0,13.0,0.0,0.0,0.0,0.0,0.0
193,Ford,Aspire,1.2 Trend Plus Cng,758314.0,1194.0,4.0,3.9691444600280503,42.0,CNG,1525.0,744.9869706840391,3995.0,1704.0,Sedan,4.0,10161043.0,5,96,Analog,5.0,Fabric,Manual,2490.0,175/65R14,CD Player with USB & Aux-in,,Yes,Yes,,,Yes,"Driver frontal airbag, Front passenger frontal airbag",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,27.0,19.0,29.0,56.0,25.0,0.0,0.0,0.0
194,Ford,Aspire,1.2 Ti-Vct Blu,762400.0,1194.0,4.0,4.0,42.0,Petrol,1525.0,744.9869706840391,3995.0,1704.0,Sedan,4.0,10161043.0,5,96,Analog,5.0,Fabric,Manual,2490.0,195/55R15,CD Player with USB & Aux-in,2,Yes,,,,Yes,"Driver frontal airbag, Front passenger frontal airbag",1,0.0,0.0,8.0,123.0,206.0,222.0,108.0,86.0,116.0,131.0,174.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,Ford,Aspire,1.5 Tdci Blu,842400.0,1498.0,4.0,4.0,40.0,Diesel,1525.0,744.9869706840391,3995.0,1704.0,Sedan,4.0,10531080.0,5,100,Analog,5.0,Fabric,Manual,2490.0,195/55R15,CD Player with USB & Aux-in,2,Yes,,,,Yes,"Front passenger frontal airbag, Driver frontal airbag",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,47.0,135.0,193.0,174.0,156.0,0.0,0.0,0.0,0.0
196,Toyota,Platinum Etios,G,627100.0,1496.0,4.0,4.0,45.0,Petrol,1510.0,149.5,4369.0,1695.0,Sedan,4.0,935.0,5,90,Analog,5.0,Fabric,Manual,2550.0,175/70R15,Not on offer,3,,,,,Yes,"Driver frontal airbag, Front passenger frontal airbag",0,0.0,0.0,0.0,0.0,18.0,26.0,37.0,27.0,68.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,Toyota,Platinum Etios,V,718600.0,1496.0,4.0,4.0,45.0,Petrol,1510.0,151.5,4369.0,1695.0,Sedan,4.0,935.0,5,90,Analog,5.0,Fabric,Manual,2550.0,185/60R15,CD Player with USB & Aux-in,3,Yes,Yes,,,Yes,"Driver frontal airbag, Front passenger frontal airbag",0,0.0,1.0,1.0,5.0,7.0,7.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,Toyota,Platinum Etios,Gd,734700.0,1364.0,4.0,2.0,45.0,Diesel,1510.0,2195.5,4369.0,1695.0,Sedan,4.0,1020.0,5,68,Analog,5.0,Fabric,Manual,2550.0,175/70R15,Not on offer,3,,,,,Yes,"Driver frontal airbag, Front passenger frontal airbag",0,207.0,275.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,Toyota,Platinum Etios,Vd,828600.0,1364.0,4.0,2.0,45.0,Diesel,1510.0,219.5,4369.0,1695.0,Sedan,4.0,1020.0,5,68,Analog,5.0,Fabric,Manual,2550.0,185/60R15,CD Player with USB & Aux-in,3,Yes,Yes,,,Yes,"Driver frontal airbag, Front passenger frontal airbag",0,0.0,15.0,1231.0,776.0,625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,Toyota,Platinum Etios,Vxd,888400.0,1364.0,4.0,2.0,45.0,Diesel,1510.0,2170.0,4369.0,1695.0,Sedan,4.0,1020.0,5,68,Analog,5.0,Fabric,Manual,2550.0,185/60R15,CD Player with USB & Aux-in,3,Yes,Yes,,,Yes,"Driver frontal airbag, Front passenger frontal airbag",1,13198.0,20425.0,24220.0,28129.0,47643.0,48914.0,49591.0,41336.0,29842.0,21944.0,22739.0,21268.0,12141.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0
201,Toyota,Platinum Etios,Vx,778400.0,1496.0,4.0,4.0,45.0,Petrol,1510.0,149.5,4369.0,1695.0,Sedan,4.0,990.0,5,90,Analog,5.0,Fabric,Manual,2550.0,185/60R15,CD Player with USB & Aux-in,,Yes,Yes,,,Yes,"Driver frontal airbag, Front passenger frontal airbag",1,217.0,417.0,674.0,195.0,2.0,55.0,149.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,Toyota,Platinum Etios,Gx,689600.0,1496.0,4.0,4.0,45.0,Petrol,1510.0,149.5,4369.0,1695.0,Sedan,4.0,935.0,5,90,Analog,5.0,Fabric,Manual,2550.0,175/70R15,Not on offer,3,,,,,Yes,"Driver frontal airbag, Front passenger frontal airbag",0,2074.0,3479.0,1728.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,Toyota,Platinum Etios,Gxd,799600.0,1364.0,4.0,2.0,45.0,Diesel,1510.0,219.5,4369.0,1695.0,Sedan,4.0,1020.0,5,68,Analog,5.0,Fabric,Manual,2550.0,185/60R15,CD Player with USB & Aux-in,3,Yes,Yes,,,Yes,"Driver frontal airbag, Front passenger frontal airbag",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,Toyota,Platinum Etios,Vxd Limited Edition,913400.0,1364.0,4.0,2.0,45.0,Diesel,1510.0,2170.0,4369.0,1695.0,Sedan,4.0,1020.0,5,68,Analog,5.0,Fabric,Manual,2550.0,185/60R15,CD Player with USB & Aux-in,3,Yes,Yes,,,Yes,"Driver frontal airbag, Front passenger frontal airbag",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,26.0,11.0,4.0,17.0
205,Toyota,Platinum Etios,Vx Limited Edition,803400.0,1496.0,4.0,4.0,45.0,Petrol,1510.0,149.5,4369.0,1695.0,Sedan,4.0,990.0,5,90,Analog,5.0,Fabric,Manual,2550.0,185/60R15,CD Player with USB & Aux-in,,Yes,Yes,,,Yes,"Driver frontal airbag, Front passenger frontal airbag",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,81.0
206,Toyota,Etios Cross,V,802000.0,1496.0,4.0,4.0,45.0,Petrol,1555.0,15.5,3895.0,1735.0,Hatchback,5.0,950.0,5,90,Analog,5.0,Fabric,Manual,2460.0,185/60R15,CD Player with USB & Aux-in,3,Yes,Yes,,,Yes,"Driver frontal airbag, Front passenger frontal airbag",0,0.0,0.0,0.0,0.0,0.0,4.0,62.0,148.0,302.0,504.0,909.0,2218.0,3300.0,2926.0,0.0,0.0,0.0,0.0,5.0,44.0
207,Toyota,Etios Cross,G,650000.0,1197.0,4.0,4.0,45.0,Petrol,1555.0,744.9869706840391,3895.0,1735.0,Hatchback,5.0,935.0,5,80,Analog,5.0,Fabric,Manual,2460.0,185/60R15,CD Player with USB & Aux-in,3,,Yes,,,,"Driver frontal airbag, Front passenger frontal airbag",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,188.0,63.0,0.0,0.0,0.0,0.0
208,Toyota,Etios Cross,Vd,797500.0,1364.0,4.0,2.0,45.0,Diesel,1555.0,203.0,3895.0,1735.0,Hatchback,5.0,1030.0,5,68,Analog,5.0,Fabric,Manual,2460.0,185/60R15,CD Player with USB & Aux-in,3,Yes,Yes,,,Yes,"Driver frontal airbag, Front passenger frontal airbag",0,146.0,236.0,411.0,530.0,739.0,720.0,557.0,564.0,631.0,733.0,946.0,1472.0,1827.0,1766.0,1329.0,1049.0,960.0,528.0,235.0,47.0
209,Toyota,Etios Cross,Gd,766000.0,1364.0,4.0,2.0,45.0,Diesel,1555.0,203.0,3895.0,1735.0,Hatchback,5.0,1015.0,5,68,Analog,5.0,Fabric,Manual,2460.0,185/60R15,CD Player with USB & Aux-in,3,,Yes,,,Yes,"Driver frontal airbag, Front passenger frontal airbag",0,25.0,2.0,2.0,6.0,3.0,1.0,7.0,31.0,81.0,58.0,25.0,28.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,Toyota,Etios Cross,1.2 X Edition,668500.0,1197.0,4.0,4.0,45.0,Petrol,1555.0,744.9869706840391,3895.0,1735.0,Hatchback,5.0,935.0,5,80,Analog,5.0,Fabric,Manual,2460.0,185/60R15,CD Player with USB & Aux-in,3,,Yes,,,,"Driver frontal airbag, Front passenger frontal airbag",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,76.0,274.0,270.0,409.0,0.0,0.0,0.0
211,Toyota,Etios Cross,1.4 X Edition,816000.0,1364.0,4.0,2.0,45.0,Diesel,1555.0,203.0,3895.0,1735.0,Hatchback,5.0,1015.0,5,68,Analog,5.0,Fabric,Manual,2460.0,185/60R15,CD Player with USB & Aux-in,3,,Yes,,,Yes,"Driver frontal airbag, Front passenger frontal airbag",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9.0,22.0
212,Mahindra,Verito Vibe,D2,657628.0,1461.0,4.0,2.0,50.0,Diesel,1540.0,1013.0,3991.0,1740.0,Hatchback,5.0,1155.0,5,65,Analog,5.0,Fabric,Manual,2630.0,185/70R14,Not on offer,2,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,163.0,145.0,195.0,217.0,167.0,251.0,224.0,188.0,94.0,74.0
213,Mahindra,Verito Vibe,D4,685729.0,1461.0,4.0,2.0,50.0,Diesel,1540.0,1013.0,3991.0,1740.0,Hatchback,5.0,1155.0,5,65,Analog,5.0,Fabric,Manual,2630.0,185/70R14,Not on offer,2,,,,,,,0,1723.0,2537.0,2623.0,3445.0,4779.0,7930.0,7963.0,7580.0,6575.0,5707.0,9712.0,11531.0,6174.0,7012.0,5951.0,4836.0,4408.0,127.0,0.0,0.0
214,Mahindra,Verito Vibe,D6,750428.0,1461.0,4.0,2.0,50.0,Diesel,1540.0,1013.0,3991.0,1740.0,Hatchback,5.0,1155.0,5,65,Analog,5.0,Fabric,Manual,2630.0,185/70R14,CD Player with USB & Aux-in,2,,Yes,,,Yes,Driver frontal airbag,0,0.0,0.0,311.0,1212.0,1711.0,2489.0,3722.0,4662.0,6643.0,6942.0,10441.0,11595.0,13231.0,19615.0,15739.0,4459.0,6977.0,4420.0,2452.0,1132.0
215,Fiat,Urban Cross,1.3 Multijet Active,677618.0,1248.0,4.0,4.0,45.0,Diesel,1542.0,744.9869706840391,3989.0,1706.0,Crossover,5.0,1210.0,,93,Analog,5.0,Fabric,Manual,2510.0,R16,CD/MP3/DVD Player with USB & Aux-in,,Yes,Yes,,,Yes,,0,38.0,104.0,114.0,192.0,161.0,182.0,295.0,637.0,926.0,702.0,705.0,566.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,Fiat,Urban Cross,1.3 Multijet Dynamic,739074.0,1248.0,4.0,4.0,45.0,Diesel,1542.0,744.9869706840391,3989.0,1706.0,Crossover,5.0,1215.0,,93,Analog,5.0,Fabric,Manual,2510.0,R16,CD/MP3/DVD Player with USB & Aux-in,,Yes,Yes,,,Yes,,0,0.0,0.0,0.0,0.0,10.0,5.0,12.0,184.0,9.0,90.0,88.0,201.0,370.0,167.0,3.0,1.0,2.0,0.0,0.0,2.0
217,Fiat,Urban Cross,1.4 T-Jet Emotion,977516.0,1368.0,4.0,4.0,45.0,Petrol,1542.0,744.9869706840391,3989.0,1706.0,Crossover,5.0,1215.0,,140,Analog,5.0,Leather,Manual,2510.0,R16,CD/MP3/DVD Player with USB & Aux-in,,Yes,Yes,,,Yes,"Driver frontal airbag, Front passenger frontal airbag",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,227.0,455.0,604.0,628.0,0.0,0.0,0.0,0.0,0.0
218,Fiat,Urban Cross,1.3 Multijet Emotion,810211.0,1248.0,4.0,4.0,45.0,Diesel,1542.0,744.9869706840391,3989.0,1706.0,Crossover,5.0,1215.0,,93,Analog,5.0,Leather,Manual,2510.0,R16,CD/MP3/DVD Player with USB & Aux-in,,Yes,Yes,,,Yes,"Driver frontal airbag, Front passenger frontal airbag",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,869.0,743.0,605.0
219,Toyota,Glanza,G Hybrid,721900.0,1197.0,4.0,3.9691444600280503,37.0,Petrol,1540.0,744.9869706840391,3995.0,1745.0,Hatchback,5.0,910.0,5,89,"Analog, Digital",5.0,Fabric,Manual,2520.0,195 / 55 R16,CD Player with USB & Aux-in,,Yes,Yes,Yes,,Yes,"Driver frontal airbag, Front passenger frontal airbag",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.0,525.0,418.0,799.0,493.0,225.0,0.0
220,Toyota,Glanza,V,758200.0,1197.0,4.0,3.9691444600280503,37.0,Petrol,1540.0,744.9869706840391,3995.0,1745.0,Hatchback,5.0,890.0,5,82,"Analog, Digital",5.0,Fabric,Manual,2520.0,195 / 55 R16,CD/MP3/DVD Player with USB & Aux-in,,Yes,Yes,Yes,Yes,Yes,"Driver frontal airbag, Front passenger frontal airbag",1,89.0,13.0,52.0,130.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,Toyota,Glanza,G Cvt,829900.0,1197.0,4.0,3.9691444600280503,37.0,Petrol,1540.0,744.9869706840391,3995.0,1745.0,Hatchback,5.0,935.0,5,82,Digital,5.0,Fabric,CVT,2520.0,195 / 55 R16,CD Player with USB & Aux-in,,Yes,Yes,Yes,,Yes,"Driver frontal airbag, Front passenger frontal airbag",1,1005.0,1601.0,1935.0,5949.0,1134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,Toyota,Glanza,V Cvt,890200.0,1197.0,4.0,3.9691444600280503,37.0,Petrol,1540.0,744.9869706840391,3995.0,1745.0,Hatchback,5.0,935.0,5,82,"Analog, Digital",5.0,Fabric,CVT,2520.0,195 / 55 R16,CD/MP3/DVD Player with USB & Aux-in,,Yes,Yes,Yes,Yes,Yes,"Driver frontal airbag, Front passenger frontal airbag",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,123.0,173.0,64.0,15.0,26.0
223,Toyota,Glanza,G Mt,697900.0,1197.0,4.0,3.9691444600280503,37.0,Petrol,1540.0,744.9869706840391,3995.0,1745.0,Hatchback,5.0,935.0,5,82,Digital,5.0,Fabric,Manual,2520.0,195 / 55 R16,CD Player with USB & Aux-in,,Yes,Yes,Yes,,Yes,"Driver frontal airbag, Front passenger frontal airbag",1,0.0,0.0,662.0,5232.0,7154.0,9841.0,13045.0,15027.0,3037.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
