,Make,Model,Variant,Ex-Showroom_Price,Displacement,Cylinders,Valves_Per_Cylinder,Fuel_Tank_Capacity,Fuel_Type,Height,Mileage,Length,Width,Body_Type,Doors,Kerb_Weight,Gears,Power,Speedometer,Seating_Capacity,Seats_Material,Type,Wheelbase,Wheels_Size,Audiosystem,Basic_Warranty,Bluetooth,CD_/_MP3_/_DVD_Player,Voice_Recognition,Walk_Away_Auto_Car_Lock,ABS_(Anti-lock_Braking_System),Airbags,Parking_Assistance,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001
188,11.0,15.0,57.0,777400.0,1498.0,4.0,4.0,40.0,2.0,1525.0,744.9869706840391,3995.0,1705.0,7.0,4.0,10531080.0,1.0,34.0,0.0,5.0,0.0,4.0,2490.0,24.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,51.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,21.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,11.0,15.0,54.0,817400.0,1498.0,4.0,4.0,40.0,2.0,1525.0,744.9869706840391,3995.0,1704.0,7.0,4.0,10531080.0,1.0,34.0,0.0,5.0,0.0,4.0,2490.0,43.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,51.0,1.0,0.0,0.0,1.0,1.0,5.0,180.0,216.0,290.0,224.0,115.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,11.0,15.0,55.0,862400.0,1498.0,4.0,4.0,40.0,2.0,1525.0,744.9869706840391,3995.0,1704.0,7.0,4.0,10531080.0,1.0,34.0,0.0,5.0,1.0,4.0,2490.0,43.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,63.0,0.0,261.0,274.0,387.0,356.0,236.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,11.0,15.0,16.0,782400.0,1194.0,4.0,4.0,42.0,5.0,1525.0,744.9869706840391,3995.0,1704.0,7.0,4.0,218329.6451048951,1.0,33.0,0.0,5.0,1.0,4.0,2490.0,43.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,40.0,20.0,0.0
192,11.0,15.0,15.0,737400.0,1194.0,4.0,4.0,42.0,5.0,1525.0,744.9869706840391,3995.0,1704.0,7.0,4.0,10161043.0,1.0,33.0,0.0,5.0,0.0,4.0,2490.0,43.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,51.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,29.0,30.0,29.0,68.0,57.0,13.0,0.0,0.0,0.0,0.0,0.0
193,11.0,15.0,19.0,758314.0,1194.0,4.0,3.9691444600280503,42.0,0.0,1525.0,744.9869706840391,3995.0,1704.0,7.0,4.0,10161043.0,1.0,33.0,0.0,5.0,0.0,4.0,2490.0,24.0,1.0,4.0,0.0,0.0,1.0,1.0,0.0,51.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,27.0,19.0,29.0,56.0,25.0,0.0,0.0,0.0
194,11.0,15.0,14.0,762400.0,1194.0,4.0,4.0,42.0,5.0,1525.0,744.9869706840391,3995.0,1704.0,7.0,4.0,10161043.0,1.0,33.0,0.0,5.0,0.0,4.0,2490.0,43.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,51.0,1.0,0.0,0.0,8.0,123.0,206.0,222.0,108.0,86.0,116.0,131.0,174.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,11.0,15.0,53.0,842400.0,1498.0,4.0,4.0,40.0,2.0,1525.0,744.9869706840391,3995.0,1704.0,7.0,4.0,10531080.0,1.0,34.0,0.0,5.0,0.0,4.0,2490.0,43.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,87.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,47.0,135.0,193.0,174.0,156.0,0.0,0.0,0.0,0.0
196,33.0,94.0,268.0,627100.0,1496.0,4.0,4.0,45.0,5.0,1510.0,149.5,4369.0,1695.0,7.0,4.0,935.0,1.0,31.0,0.0,5.0,0.0,4.0,2550.0,28.0,6.0,2.0,1.0,1.0,1.0,1.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,18.0,26.0,37.0,27.0,68.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,33.0,94.0,505.0,718600.0,1496.0,4.0,4.0,45.0,5.0,1510.0,151.5,4369.0,1695.0,7.0,4.0,935.0,1.0,31.0,0.0,5.0,0.0,4.0,2550.0,30.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,51.0,0.0,0.0,1.0,1.0,5.0,7.0,7.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,33.0,94.0,277.0,734700.0,1364.0,4.0,2.0,45.0,2.0,1510.0,2195.5,4369.0,1695.0,7.0,4.0,1020.0,1.0,13.0,0.0,5.0,0.0,4.0,2550.0,28.0,6.0,2.0,1.0,1.0,1.0,1.0,0.0,51.0,0.0,207.0,275.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,33.0,94.0,517.0,828600.0,1364.0,4.0,2.0,45.0,2.0,1510.0,219.5,4369.0,1695.0,7.0,4.0,1020.0,1.0,13.0,0.0,5.0,0.0,4.0,2550.0,30.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,51.0,0.0,0.0,15.0,1231.0,776.0,625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,33.0,94.0,536.0,888400.0,1364.0,4.0,2.0,45.0,2.0,1510.0,2170.0,4369.0,1695.0,7.0,4.0,1020.0,1.0,13.0,0.0,5.0,0.0,4.0,2550.0,30.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,51.0,1.0,13198.0,20425.0,24220.0,28129.0,47643.0,48914.0,49591.0,41336.0,29842.0,21944.0,22739.0,21268.0,12141.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0
201,33.0,94.0,525.0,778400.0,1496.0,4.0,4.0,45.0,5.0,1510.0,149.5,4369.0,1695.0,7.0,4.0,990.0,1.0,31.0,0.0,5.0,0.0,4.0,2550.0,30.0,1.0,4.0,0.0,0.0,1.0,1.0,0.0,51.0,1.0,217.0,417.0,674.0,195.0,2.0,55.0,149.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,33.0,94.0,291.0,689600.0,1496.0,4.0,4.0,45.0,5.0,1510.0,149.5,4369.0,1695.0,7.0,4.0,935.0,1.0,31.0,0.0,5.0,0.0,4.0,2550.0,28.0,6.0,2.0,1.0,1.0,1.0,1.0,0.0,51.0,0.0,2074.0,3479.0,1728.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,33.0,94.0,292.0,799600.0,1364.0,4.0,2.0,45.0,2.0,1510.0,219.5,4369.0,1695.0,7.0,4.0,1020.0,1.0,13.0,0.0,5.0,0.0,4.0,2550.0,30.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,33.0,94.0,538.0,913400.0,1364.0,4.0,2.0,45.0,2.0,1510.0,2170.0,4369.0,1695.0,7.0,4.0,1020.0,1.0,13.0,0.0,5.0,0.0,4.0,2550.0,30.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,51.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,26.0,11.0,4.0,17.0
205,33.0,94.0,532.0,803400.0,1496.0,4.0,4.0,45.0,5.0,1510.0,149.5,4369.0,1695.0,7.0,4.0,990.0,1.0,31.0,0.0,5.0,0.0,4.0,2550.0,30.0,1.0,4.0,0.0,0.0,1.0,1.0,0.0,51.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,81.0
206,33.0,49.0,505.0,802000.0,1496.0,4.0,4.0,45.0,5.0,1555.0,15.5,3895.0,1735.0,3.0,5.0,950.0,1.0,31.0,0.0,5.0,0.0,4.0,2460.0,30.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,62.0,148.0,302.0,504.0,909.0,2218.0,3300.0,2926.0,0.0,0.0,0.0,0.0,5.0,44.0
207,33.0,49.0,268.0,650000.0,1197.0,4.0,4.0,45.0,5.0,1555.0,744.9869706840391,3895.0,1735.0,3.0,5.0,935.0,1.0,24.0,0.0,5.0,0.0,4.0,2460.0,30.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,188.0,63.0,0.0,0.0,0.0,0.0
208,33.0,49.0,517.0,797500.0,1364.0,4.0,2.0,45.0,2.0,1555.0,203.0,3895.0,1735.0,3.0,5.0,1030.0,1.0,13.0,0.0,5.0,0.0,4.0,2460.0,30.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,51.0,0.0,146.0,236.0,411.0,530.0,739.0,720.0,557.0,564.0,631.0,733.0,946.0,1472.0,1827.0,1766.0,1329.0,1049.0,960.0,528.0,235.0,47.0
209,33.0,49.0,277.0,766000.0,1364.0,4.0,2.0,45.0,2.0,1555.0,203.0,3895.0,1735.0,3.0,5.0,1015.0,1.0,13.0,0.0,5.0,0.0,4.0,2460.0,30.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,51.0,0.0,25.0,2.0,2.0,6.0,3.0,1.0,7.0,31.0,81.0,58.0,25.0,28.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,33.0,49.0,24.0,668500.0,1197.0,4.0,4.0,45.0,5.0,1555.0,744.9869706840391,3895.0,1735.0,3.0,5.0,935.0,1.0,24.0,0.0,5.0,0.0,4.0,2460.0,30.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,76.0,274.0,270.0,409.0,0.0,0.0,0.0
211,33.0,49.0,51.0,816000.0,1364.0,4.0,2.0,45.0,2.0,1555.0,203.0,3895.0,1735.0,3.0,5.0,1015.0,1.0,13.0,0.0,5.0,0.0,4.0,2460.0,30.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9.0,22.0
212,22.0,130.0,230.0,657628.0,1461.0,4.0,2.0,50.0,2.0,1540.0,1013.0,3991.0,1740.0,3.0,5.0,1155.0,1.0,11.0,0.0,5.0,0.0,4.0,2630.0,37.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,163.0,145.0,195.0,217.0,167.0,251.0,224.0,188.0,94.0,74.0
213,22.0,130.0,231.0,685729.0,1461.0,4.0,2.0,50.0,2.0,1540.0,1013.0,3991.0,1740.0,3.0,5.0,1155.0,1.0,11.0,0.0,5.0,0.0,4.0,2630.0,37.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,104.0,0.0,1723.0,2537.0,2623.0,3445.0,4779.0,7930.0,7963.0,7580.0,6575.0,5707.0,9712.0,11531.0,6174.0,7012.0,5951.0,4836.0,4408.0,127.0,0.0,0.0
214,22.0,130.0,234.0,750428.0,1461.0,4.0,2.0,50.0,2.0,1540.0,1013.0,3991.0,1740.0,3.0,5.0,1155.0,1.0,11.0,0.0,5.0,0.0,4.0,2630.0,37.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,41.0,0.0,0.0,0.0,311.0,1212.0,1711.0,2489.0,3722.0,4662.0,6643.0,6942.0,10441.0,11595.0,13231.0,19615.0,15739.0,4459.0,6977.0,4420.0,2452.0,1132.0
215,9.0,125.0,29.0,677618.0,1248.0,4.0,4.0,45.0,2.0,1542.0,744.9869706840391,3989.0,1706.0,2.0,5.0,1210.0,7.0,32.0,0.0,5.0,0.0,4.0,2510.0,133.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,104.0,0.0,38.0,104.0,114.0,192.0,161.0,182.0,295.0,637.0,926.0,702.0,705.0,566.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,9.0,125.0,30.0,739074.0,1248.0,4.0,4.0,45.0,2.0,1542.0,744.9869706840391,3989.0,1706.0,2.0,5.0,1215.0,7.0,32.0,0.0,5.0,0.0,4.0,2510.0,133.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,12.0,184.0,9.0,90.0,88.0,201.0,370.0,167.0,3.0,1.0,2.0,0.0,0.0,2.0
217,9.0,125.0,48.0,977516.0,1368.0,4.0,4.0,45.0,5.0,1542.0,744.9869706840391,3989.0,1706.0,2.0,5.0,1215.0,7.0,52.0,0.0,5.0,1.0,4.0,2510.0,133.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,227.0,455.0,604.0,628.0,0.0,0.0,0.0,0.0,0.0
218,9.0,125.0,31.0,810211.0,1248.0,4.0,4.0,45.0,2.0,1542.0,744.9869706840391,3989.0,1706.0,2.0,5.0,1215.0,7.0,32.0,0.0,5.0,1.0,4.0,2510.0,133.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,869.0,743.0,605.0
219,33.0,54.0,274.0,721900.0,1197.0,4.0,3.9691444600280503,37.0,5.0,1540.0,744.9869706840391,3995.0,1745.0,3.0,5.0,910.0,1.0,30.0,1.0,5.0,0.0,4.0,2520.0,40.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,51.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.0,525.0,418.0,799.0,493.0,225.0,0.0
220,33.0,54.0,505.0,758200.0,1197.0,4.0,3.9691444600280503,37.0,5.0,1540.0,744.9869706840391,3995.0,1745.0,3.0,5.0,890.0,1.0,25.0,1.0,5.0,0.0,4.0,2520.0,40.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,51.0,1.0,89.0,13.0,52.0,130.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,33.0,54.0,272.0,829900.0,1197.0,4.0,3.9691444600280503,37.0,5.0,1540.0,744.9869706840391,3995.0,1745.0,3.0,5.0,935.0,1.0,25.0,2.0,5.0,0.0,2.0,2520.0,40.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,51.0,1.0,1005.0,1601.0,1935.0,5949.0,1134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,33.0,54.0,506.0,890200.0,1197.0,4.0,3.9691444600280503,37.0,5.0,1540.0,744.9869706840391,3995.0,1745.0,3.0,5.0,935.0,1.0,25.0,1.0,5.0,0.0,2.0,2520.0,40.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,51.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,123.0,173.0,64.0,15.0,26.0
223,33.0,54.0,275.0,697900.0,1197.0,4.0,3.9691444600280503,37.0,5.0,1540.0,744.9869706840391,3995.0,1745.0,3.0,5.0,935.0,1.0,25.0,2.0,5.0,0.0,4.0,2520.0,40.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,51.0,1.0,0.0,0.0,662.0,5232.0,7154.0,9841.0,13045.0,15027.0,3037.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,9.0,18.0,370.0,796132.0,1248.0,4.0,4.0,45.0,2.0,1542.0,158.5,3989.0,1706.0,2.0,5.0,1245.0,1.0,32.0,0.0,5.0,0.0,4.0,2510.0,51.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,104.0,0.0,0.0,2583.0,4753.0,7330.0,10640.0,12877.0,16161.0,17773.0,15424.0,17184.0,7482.0,7516.0,16842.0,8208.0,222.0,14.0,9.0,0.0,0.0,0.0
225,9.0,18.0,369.0,711801.0,1248.0,4.0,4.0,45.0,2.0,1542.0,744.9869706840391,3989.0,1706.0,2.0,5.0,1240.0,1.0,32.0,0.0,5.0,0.0,4.0,2510.0,51.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,167.0
226,9.0,18.0,371.0,876341.0,1248.0,4.0,4.0,45.0,2.0,1542.0,158.5,3989.0,1706.0,2.0,5.0,1255.0,1.0,32.0,0.0,5.0,0.0,4.0,2510.0,51.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,51.0,0.0,8895.0,24639.0,21921.0,13027.0,14555.0,10659.0,2592.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,12.0,65.0,512.0,745000.0,1199.0,4.0,4.0,40.0,5.0,1544.0,744.9869706840391,3955.0,1694.0,3.0,5.0,1042.0,1.0,31.0,0.0,5.0,0.0,4.0,2530.0,25.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,51.0,1.0,1.0,990.0,1589.0,3856.0,2305.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,12.0,65.0,526.0,909000.0,1199.0,4.0,4.0,40.0,5.0,1544.0,744.9869706840391,3955.0,1694.0,3.0,5.0,1066.0,1.0,31.0,0.0,5.0,0.0,1.0,2530.0,25.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,51.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,86.0
229,12.0,65.0,535.0,789000.0,1199.0,4.0,4.0,40.0,5.0,1544.0,744.9869706840391,3955.0,1694.0,3.0,5.0,1044.0,1.0,31.0,0.0,5.0,0.0,4.0,2530.0,25.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,51.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,10.0
230,12.0,65.0,506.0,865000.0,1199.0,4.0,4.0,40.0,5.0,1544.0,744.9869706840391,3955.0,1694.0,3.0,5.0,1064.0,1.0,31.0,0.0,5.0,0.0,1.0,2530.0,25.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,51.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
231,12.0,65.0,421.0,816500.0,1498.0,4.0,4.0,40.0,2.0,1544.0,744.9869706840391,3955.0,1694.0,3.0,5.0,1139.0,2.0,34.0,0.0,5.0,0.0,4.0,2530.0,132.0,7.0,1.0,0.0,0.0,1.0,1.0,0.0,51.0,1.0,46739.0,74500.0,89564.0,87409.0,113568.0,125619.0,122815.0,113390.0,100228.0,87266.0,91353.0,100975.0,73429.0,73685.0,66133.0,43986.0,39201.0,32345.0,17090.0,6445.0
232,12.0,65.0,509.0,896500.0,1498.0,4.0,4.0,40.0,2.0,1544.0,744.9869706840391,3955.0,1694.0,3.0,5.0,1146.0,2.0,34.0,0.0,5.0,0.0,4.0,2530.0,25.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,51.0,1.0,37738.0,53901.0,47374.0,63283.0,64870.0,76895.0,77222.0,77782.0,73326.0,71077.0,64533.0,72711.0,70986.0,77257.0,68079.0,58824.0,43404.0,29093.0,24270.0,14364.0
233,12.0,65.0,529.0,940500.0,1498.0,4.0,4.0,40.0,2.0,1544.0,744.9869706840391,3955.0,1694.0,3.0,5.0,1155.0,2.0,34.0,0.0,5.0,0.0,4.0,2530.0,25.0,8.0,1.0,0.0,0.0,1.0,1.0,0.0,51.0,1.0,142.0,85.0,250.0,492.0,325.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,12.0,65.0,264.0,928000.0,1199.0,4.0,4.0,40.0,5.0,1544.0,744.9869706840391,3955.0,1694.0,3.0,5.0,1066.0,1.0,30.0,0.0,5.0,0.0,1.0,2530.0,25.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,51.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,831.0,2669.0,6267.0,9817.0,9892.0,9775.0,9490.0,7383.0,7530.0,7601.0,1089.0,0.0
235,17.0,31.0,116.0,2680000.0,1956.0,4.0,4.0,60.0,2.0,1657.0,744.9869706840391,4398.0,1818.0,6.0,5.0,1654.0,6.0,65.0,0.0,5.0,1.0,1.0,2636.0,71.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,10.0,1.0,1589.0,2245.0,2901.0,4274.0,4480.0,2900.0,5039.0,4788.0,5774.0,5636.0,5453.0,5521.0,5540.0,5776.0,3668.0,3875.0,2763.0,2679.0,1345.0,875.0
236,17.0,31.0,115.0,2760000.0,1956.0,4.0,4.0,60.0,2.0,1657.0,744.9869706840391,4398.0,1818.0,6.0,5.0,1654.0,6.0,65.0,0.0,5.0,1.0,1.0,2636.0,104.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,10.0,1.0,0.0,1058.0,2738.0,3631.0,6592.0,2557.0,1040.0,1297.0,158.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,15.0,88.0,160.0,2734834.0,2999.0,4.0,4.0,76.0,2.0,1840.0,138.0,4825.0,1860.0,6.0,5.0,218329.6451048951,1.0,67.0,0.0,7.0,1.0,1.0,2845.0,96.0,5.0,2.0,0.0,0.0,1.0,1.0,0.0,39.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,13.0,15.0,0.0,0.0,0.0,0.0
238,15.0,88.0,161.0,2931534.0,2999.0,4.0,4.0,76.0,2.0,1840.0,138.0,4825.0,1860.0,6.0,5.0,218329.6451048951,1.0,67.0,0.0,7.0,1.0,1.0,2845.0,96.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,18.0,1.0,1041.0,1089.0,738.0,351.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,22.0,12.0,141.0,2770150.0,2157.0,4.0,3.9691444600280503,70.0,2.0,1845.0,744.9869706840391,4850.0,1960.0,11.0,4.609597924773022,218329.6451048951,3.0,68.0,2.0,5.34025974025974,1.0,1.0,2865.0,101.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,51.0,1.0,0.0,0.0,0.0,2.0,5499.0,13122.0,18490.0,18602.0,17120.0,16383.0,19267.0,19457.0,12296.0,10499.0,7394.0,5197.0,4503.0,3360.0,2943.0,1478.0
240,22.0,12.0,158.0,3070150.0,2157.0,4.0,4.0,70.0,2.0,1845.0,744.9869706840391,4850.0,1960.0,6.0,5.0,218329.6451048951,3.0,68.0,2.0,7.0,1.0,1.0,2865.0,142.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,86.0,1.0,7.0,10044.0,10768.0,13116.0,2760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,34.0,122.0,219.0,2814500.0,1968.0,4.0,3.9691444600280503,71.0,2.0,1672.0,744.9869706840391,4486.0,1839.0,6.0,5.0,1720.0,5.0,53.0,0.0,5.0,1.0,1.0,2677.0,68.0,4.0,4.0,1.0,0.0,1.0,1.0,0.0,23.0,1.0,15403.0,39672.0,38265.0,35323.0,33839.0,31140.0,23040.0,13018.0,9815.0,9585.0,10475.0,8915.0,3278.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,34.0,122.0,301.0,3153500.0,1968.0,4.0,3.9691444600280503,71.0,2.0,1672.0,744.9869706840391,4486.0,1839.0,6.0,4.609597924773022,1720.0,7.0,53.0,0.0,5.34025974025974,1.0,1.0,2677.0,82.0,4.0,4.0,1.0,0.0,1.0,1.0,0.0,93.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,59.0,213.0,255.0,90.0
243,12.0,37.0,144.0,2827001.0,1997.0,4.0,3.9691444600280503,57.0,5.0,1679.0,744.9869706840391,4592.0,1855.0,6.0,5.0,218329.6451048951,3.0,57.0,2.0,5.0,1.0,1.0,2660.0,142.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,64.0,1.0,1871.0,3836.0,7115.0,11345.0,16291.0,17937.0,12404.0,14016.0,18212.0,16107.0,22124.0,23669.0,25666.0,23237.0,15525.0,14079.0,9870.0,6222.0,4594.0,3915.0
244,12.0,37.0,142.0,3067001.0,1597.0,4.171232876712328,4.0,57.0,2.0,1679.0,744.9869706840391,4592.0,1855.0,6.0,5.0,218329.6451048951,6.0,46.0,2.0,7.0,1.0,1.0,2660.0,142.0,4.0,4.0,0.0,1.0,1.0,1.0,0.0,65.0,1.0,448.0,636.0,222.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,12.0,37.0,201.0,3277001.0,1597.0,4.171232876712328,4.0,57.0,2.0,1689.0,744.9869706840391,4592.0,1855.0,6.0,5.0,1725.0,6.0,46.0,2.0,7.0,1.0,1.0,2660.0,75.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,11.0,1.0,1043.0,1198.0,2028.0,1807.0,2367.0,268.0,33.0,28.0,24.0,20.0,44.0,33.0,106.0,121.0,133.0,181.0,21.0,13.0,8.0,10.0
246,31.0,116.0,447.0,2899599.0,1798.0,4.0,4.0,66.0,5.0,1483.0,125.0,4861.0,1864.0,7.0,4.0,1540.0,3.0,70.0,0.0,5.0,1.0,1.0,2841.0,63.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,22.0,1.0,25750.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,768.0,1074.0
